55670000	0
55675000	1
55680000	2
55685000	3
55690000	4
55695000	5
55700000	6
55705000	7
55710000	8
55715000	9
55720000	10
55725000	11
55730000	12
55735000	13
55740000	14
55745000	15
55750000	16
55755000	17
55760000	18
55765000	19
55770000	20
55775000	21
55780000	22
55785000	23
55790000	24
55795000	25
55800000	26
55805000	27
55810000	28
55815000	29
55820000	30
55825000	31
55830000	32
55835000	33
55840000	34
55845000	35
55850000	36
55855000	37
55860000	38
55865000	39
55870000	40
55875000	41
55880000	42
55885000	43
55890000	44
55895000	45
55900000	46
55905000	47
55910000	48
55915000	49
55920000	50
55925000	51
55930000	52
