73995000	0
74000000	1
74005000	2
74010000	3
74015000	4
74020000	5
74025000	6
74030000	7
74035000	8
74040000	9
74045000	10
74050000	11
74055000	12
74060000	13
74065000	14
74070000	15
74075000	16
74080000	17
74085000	18
74090000	19
74095000	20
74100000	21
74105000	22
74110000	23
74115000	24
74120000	25
74125000	26
74130000	27
74135000	28
74140000	29
74145000	30
74150000	31
74155000	32
74160000	33
74165000	34
74170000	35
74175000	36
74180000	37
74185000	38
74190000	39
74195000	40
74200000	41
74205000	42
74210000	43
74215000	44
74220000	45
74225000	46
74230000	47
74235000	48
74240000	49
74245000	50
74250000	51
74255000	52
74260000	53
74265000	54
74270000	55
74275000	56
74280000	57
74285000	58
74290000	59
74295000	60
74300000	61
74305000	62
74310000	63
74315000	64
74320000	65
74325000	66
74330000	67
74335000	68
74340000	69
74345000	70
74350000	71
74355000	72
74360000	73
74365000	74
74370000	75
74375000	76
74380000	77
74385000	78
74390000	79
74395000	80
74400000	81
74405000	82
74410000	83
74415000	84
74420000	85
74425000	86
74430000	87
74435000	88
74440000	89
74445000	90
74450000	91
74455000	92
74460000	93
74465000	94
74470000	95
74475000	96
74480000	97
74485000	98
74490000	99
74495000	100
74500000	101
74505000	102
74510000	103
74515000	104
74520000	105
74525000	106
74530000	107
74535000	108
74540000	109
74545000	110
74550000	111
74555000	112
74560000	113
74565000	114
74570000	115
74575000	116
74580000	117
74585000	118
74590000	119
74595000	120
74600000	121
74605000	122
74610000	123
74615000	124
74620000	125
74625000	126
74630000	127
74635000	128
74640000	129
74645000	130
74650000	131
74655000	132
74660000	133
74665000	134
74670000	135
74675000	136
74680000	137
74685000	138
74690000	139
74695000	140
74700000	141
74705000	142
74710000	143
74715000	144
74720000	145
74725000	146
74730000	147
74735000	148
74740000	149
74745000	150
74750000	151
74755000	152
74760000	153
74765000	154
74770000	155
74775000	156
74780000	157
74785000	158
74790000	159
74795000	160
74800000	161
74805000	162
74810000	163
74815000	164
74820000	165
74825000	166
74830000	167
74835000	168
74840000	169
74845000	170
74850000	171
74855000	172
74860000	173
74865000	174
74870000	175
74875000	176
74880000	177
74885000	178
74890000	179
74895000	180
74900000	181
74905000	182
74910000	183
74915000	184
74920000	185
74925000	186
74930000	187
74935000	188
74940000	189
74945000	190
74950000	191
74955000	192
74960000	193
74965000	194
74970000	195
74975000	196
74980000	197
74985000	198
74990000	199
74995000	200
75000000	201
75005000	202
75010000	203
75015000	204
75020000	205
75025000	206
75030000	207
75035000	208
75040000	209
75045000	210
75050000	211
75055000	212
75060000	213
75065000	214
75070000	215
75075000	216
75080000	217
75085000	218
75090000	219
75095000	220
75100000	221
75105000	222
75110000	223
75115000	224
75120000	225
75125000	226
75130000	227
75135000	228
75140000	229
75145000	230
75150000	231
75155000	232
75160000	233
75165000	234
75170000	235
75175000	236
75180000	237
75185000	238
75190000	239
75195000	240
75200000	241
75205000	242
75210000	243
75215000	244
75220000	245
75225000	246
75230000	247
75235000	248
75240000	249
75245000	250
75250000	251
75255000	252
75260000	253
75265000	254
75270000	255
75275000	256
75280000	257
75285000	258
75290000	259
75295000	260
75300000	261
75305000	262
75310000	263
75315000	264
75320000	265
75325000	266
75330000	267
75335000	268
75340000	269
75345000	270
75350000	271
75355000	272
75360000	273
75365000	274
