69755000	69755000	448.42579990486706
69755000	69760000	127.91094671961463
69760000	69760000	492.9760641096369
69755000	69765000	62.3897187086639
69760000	69765000	135.22432769723682
69765000	69765000	616.4152075249947
69755000	69770000	42.698267700433064
69760000	69770000	61.29325281269163
69765000	69770000	119.59745402505904
69770000	69770000	548.237322141445
69755000	69775000	39.05364763469918
69760000	69775000	52.46988836729431
69765000	69775000	73.00590054124565
69770000	69775000	194.00863955758933
69775000	69775000	641.5700865311533
69755000	69780000	26.19860932703097
69760000	69780000	31.945049804737376
69765000	69780000	35.277185407826444
69770000	69780000	54.61084251447427
69775000	69780000	85.70376807533155
69780000	69780000	697.1754823292943
69755000	69785000	19.543769894602715
69760000	69785000	34.15709065453294
69765000	69785000	35.088335442214635
69770000	69785000	57.45225258017444
69775000	69785000	77.07079354164443
69780000	69785000	132.9477313922994
69785000	69785000	599.5701361673908
69755000	69790000	14.6540178085484
69760000	69790000	21.367450219313678
69765000	69790000	29.70417473774224
69770000	69790000	43.861226617827484
69775000	69790000	58.991990127882495
69780000	69790000	72.3564991831752
69785000	69790000	175.4864251492518
69790000	69790000	496.10695552511925
69755000	69795000	21.281032192838445
69760000	69795000	20.58608311416681
69765000	69795000	26.74515715832133
69770000	69795000	31.05212792728739
69775000	69795000	33.822980851204974
69780000	69795000	49.51640454533478
69785000	69795000	75.59506084789187
69790000	69795000	122.48799256920663
69795000	69795000	475.8043143858252
69755000	69800000	13.155299393704711
69760000	69800000	21.833313284593117
69765000	69800000	24.88847513050662
69770000	69800000	26.25025552587379
69775000	69800000	40.34946278777025
69780000	69800000	43.897437404661474
69785000	69800000	63.72356180384768
69790000	69800000	66.58266305120688
69795000	69800000	194.2864092756564
69800000	69800000	479.11085561189884
69755000	69805000	14.629727739971552
69760000	69805000	23.88825658950077
69765000	69805000	22.434605248414808
69770000	69805000	17.13463964594833
69775000	69805000	29.530240308546666
69780000	69805000	26.84670364758139
69785000	69805000	44.16262858449211
69790000	69805000	53.23165612269094
69795000	69805000	70.45492498502266
69800000	69805000	171.79291469866092
69805000	69805000	477.32560761086785
69755000	69810000	9.164839855060915
69760000	69810000	16.166599747593715
69765000	69810000	18.577430985469828
69770000	69810000	27.431460985698337
69775000	69810000	32.198805526747726
69780000	69810000	19.83685551393119
69785000	69810000	30.582526925959623
69790000	69810000	44.65984289894986
69795000	69810000	51.885158971500125
69800000	69810000	88.31931857579286
69805000	69810000	123.39061381626922
69810000	69810000	429.40764969257845
69755000	69815000	12.472221573510303
69760000	69815000	15.736866823000234
69765000	69815000	13.849921209701682
69770000	69815000	19.47696508050325
69775000	69815000	32.6598411533668
69780000	69815000	27.28895394268066
69785000	69815000	30.645173000204768
69790000	69815000	31.594620986901564
69795000	69815000	40.043098134463676
69800000	69815000	48.13170634846538
69805000	69815000	72.41003632791495
69810000	69815000	161.52692614412413
69815000	69815000	448.95585620015436
69755000	69820000	9.732907194938992
69760000	69820000	17.892895774732132
69765000	69820000	17.300747085941595
69770000	69820000	17.647120468547826
69775000	69820000	9.394119472402723
69780000	69820000	21.876656514151293
69785000	69820000	22.96840737736826
69790000	69820000	26.96575757247831
69795000	69820000	35.935548369632635
69800000	69820000	37.9731354230439
69805000	69820000	61.140412313815744
69810000	69820000	85.71278617703055
69815000	69820000	190.1813742477384
69820000	69820000	601.0020323127212
69755000	69825000	11.189203292015923
69760000	69825000	15.627962312147341
69765000	69825000	14.845668263767536
69770000	69825000	17.12588660093618
69775000	69825000	14.039641347357552
69780000	69825000	23.117652319916093
69785000	69825000	22.993896192686247
69790000	69825000	23.706292511881937
69795000	69825000	32.54919609064887
69800000	69825000	34.82470772610285
69805000	69825000	37.04399633615718
69810000	69825000	53.91369663742865
69815000	69825000	75.60291793966543
69820000	69825000	93.81084837104507
69825000	69825000	669.5928319454022
69755000	69830000	10.947303569886
69760000	69830000	8.009100484736754
69765000	69830000	15.216372616302303
69770000	69830000	23.697264469362313
69775000	69830000	13.736117919272827
69780000	69830000	15.232443801961908
69785000	69830000	18.93862462201084
69790000	69830000	21.537086500292922
69795000	69830000	21.17201757769413
69800000	69830000	28.75374124921857
69805000	69830000	31.92848141567723
69810000	69830000	36.471567497256956
69815000	69830000	64.00344716944015
69820000	69830000	75.16213032282546
69825000	69830000	136.61859193910044
69830000	69830000	646.0476473949407
69755000	69835000	8.151500769999561
69760000	69835000	12.017713894120975
69765000	69835000	14.420386405838116
69770000	69835000	12.476462726713482
69775000	69835000	12.087739448203282
69780000	69835000	18.044521111274147
69785000	69835000	21.537507677901395
69790000	69835000	27.47561434383114
69795000	69835000	29.184704914202868
69800000	69835000	23.491034039838873
69805000	69835000	26.987101474285776
69810000	69835000	39.276928677049995
69815000	69835000	56.472224415611464
69820000	69835000	55.829163118140485
69825000	69835000	81.08342085651887
69830000	69835000	183.97724432870126
69835000	69835000	544.0200314583712
69755000	69840000	5.608261451943866
69760000	69840000	7.180304825426812
69765000	69840000	6.820877945690987
69770000	69840000	11.015941633463362
69775000	69840000	8.796200376447516
69780000	69840000	25.03630067175416
69785000	69840000	19.242665817731535
69790000	69840000	24.506804342841907
69795000	69840000	31.059982383373306
69800000	69840000	24.889348741947348
69805000	69840000	25.529929654250772
69810000	69840000	31.21117956209801
69815000	69840000	31.658073957450007
69820000	69840000	27.31792793717755
69825000	69840000	45.775750533482665
69830000	69840000	79.88876031598797
69835000	69840000	172.1494051313039
69840000	69840000	522.6681181408178
69755000	69845000	6.044956441301337
69760000	69845000	12.899015222720077
69765000	69845000	13.478657473766681
69770000	69845000	15.831617434341263
69775000	69845000	12.641504818135422
69780000	69845000	16.355022211310818
69785000	69845000	14.640721729722395
69790000	69845000	22.4127784873053
69795000	69845000	21.07906224182246
69800000	69845000	17.884928069854414
69805000	69845000	18.901151370530396
69810000	69845000	44.85530796574459
69815000	69845000	21.800916349262966
69820000	69845000	24.864730809284445
69825000	69845000	35.560462912270324
69830000	69845000	51.939008292926495
69835000	69845000	73.83302722729051
69840000	69845000	272.03336279022705
69845000	69845000	744.9261560916428
69755000	69850000	14.65312659846426
69760000	69850000	13.050798318854497
69765000	69850000	8.523288273453337
69770000	69850000	15.731874466790163
69775000	69850000	15.987822227091137
69780000	69850000	18.61590627513748
69785000	69850000	15.430207852266655
69790000	69850000	23.62136491562761
69795000	69850000	23.522536979507887
69800000	69850000	19.387907733100302
69805000	69850000	25.310596475385022
69810000	69850000	27.689106995646316
69815000	69850000	35.96323105592357
69820000	69850000	20.68858128038647
69825000	69850000	37.103244686070475
69830000	69850000	37.165420632227146
69835000	69850000	44.23134236252673
69840000	69850000	71.28818594347428
69845000	69850000	160.35994135044956
69850000	69850000	526.0348761330749
69755000	69855000	7.087642920135882
69760000	69855000	12.771334850047184
69765000	69855000	7.6623384896074604
69770000	69855000	9.723157726109273
69775000	69855000	13.833886391276828
69780000	69855000	17.89767297905081
69785000	69855000	24.159668577812695
69790000	69855000	17.519152515395767
69795000	69855000	16.47664106015119
69800000	69855000	23.9655719686976
69805000	69855000	21.726848799831554
69810000	69855000	14.191583875938468
69815000	69855000	24.449965291736923
69820000	69855000	24.550412701238084
69825000	69855000	30.575775823336787
69830000	69855000	35.2566781370771
69835000	69855000	42.52482201665434
69840000	69855000	56.51172991190324
69845000	69855000	64.69759079956629
69850000	69855000	198.46578131728157
69855000	69855000	515.3985101629993
69755000	69860000	4.96472212699355
69760000	69860000	6.780134352545039
69765000	69860000	9.661108406636618
69770000	69860000	11.145004998880443
69775000	69860000	8.721271991082931
69780000	69860000	11.283197623784371
69785000	69860000	24.048846615364607
69790000	69860000	12.622363030980411
69795000	69860000	20.774678079709275
69800000	69860000	20.144762953735526
69805000	69860000	20.819771382404937
69810000	69860000	21.051234281771542
69815000	69860000	20.551929896454222
69820000	69860000	12.897726917617145
69825000	69860000	42.0563587256044
69830000	69860000	18.859106311286364
69835000	69860000	54.89430509591419
69840000	69860000	42.26883290708818
69845000	69860000	45.12624747563589
69850000	69860000	73.53451221149531
69855000	69860000	108.53336154035696
69860000	69860000	612.381293801635
69755000	69865000	6.665607315805784
69760000	69865000	7.467279510088652
69765000	69865000	14.69365256297998
69770000	69865000	12.157615829433185
69775000	69865000	11.50003791571483
69780000	69865000	17.583377620906493
69785000	69865000	16.81658482880538
69790000	69865000	12.798298020933979
69795000	69865000	16.407037096765915
69800000	69865000	15.847407800739973
69805000	69865000	17.470315670516698
69810000	69865000	22.522289956357756
69815000	69865000	17.245564148356667
69820000	69865000	22.72779315117599
69825000	69865000	19.850844674703097
