136640000	0
136645000	1
136650000	2
136655000	3
136660000	4
136665000	5
136670000	6
136675000	7
136680000	8
136685000	9
136690000	10
136695000	11
136700000	12
136705000	13
136710000	14
136715000	15
136720000	16
136725000	17
136730000	18
136735000	19
136740000	20
136745000	21
136750000	22
136755000	23
136760000	24
136765000	25
136770000	26
136775000	27
136780000	28
136785000	29
136790000	30
136795000	31
136800000	32
136805000	33
136810000	34
136815000	35
136820000	36
136825000	37
136830000	38
136835000	39
136840000	40
136845000	41
136850000	42
136855000	43
136860000	44
136865000	45
136870000	46
136875000	47
136880000	48
136885000	49
136890000	50
136895000	51
136900000	52
136905000	53
136910000	54
136915000	55
136920000	56
136925000	57
136930000	58
136935000	59
136940000	60
136945000	61
136950000	62
136955000	63
136960000	64
136965000	65
136970000	66
136975000	67
136980000	68
136985000	69
136990000	70
136995000	71
137000000	72
137005000	73
137010000	74
137015000	75
137020000	76
137025000	77
137030000	78
137035000	79
137040000	80
137045000	81
137050000	82
137055000	83
137060000	84
137065000	85
137070000	86
137075000	87
137080000	88
137085000	89
137090000	90
137095000	91
137100000	92
137105000	93
137110000	94
137115000	95
137120000	96
137125000	97
137130000	98
137135000	99
137140000	100
137145000	101
137150000	102
137155000	103
137160000	104
137165000	105
137170000	106
137175000	107
137180000	108
137185000	109
137190000	110
137195000	111
137200000	112
137205000	113
137210000	114
137215000	115
137220000	116
137225000	117
137230000	118
137235000	119
137240000	120
137245000	121
137250000	122
137255000	123
137260000	124
137265000	125
137270000	126
137275000	127
137280000	128
137285000	129
137290000	130
137295000	131
137300000	132
137305000	133
137310000	134
137315000	135
137320000	136
137325000	137
137330000	138
137335000	139
137340000	140
137345000	141
137350000	142
137355000	143
137360000	144
137365000	145
137370000	146
137375000	147
137380000	148
137385000	149
137390000	150
137395000	151
137400000	152
137405000	153
137410000	154
137415000	155
137420000	156
137425000	157
137430000	158
137435000	159
137440000	160
137445000	161
137450000	162
137455000	163
137460000	164
137465000	165
137470000	166
137475000	167
137480000	168
137485000	169
137490000	170
137495000	171
137500000	172
137505000	173
137510000	174
137515000	175
137520000	176
137525000	177
137530000	178
137535000	179
137540000	180
137545000	181
137550000	182
137555000	183
