75030000	0
75035000	1
75040000	2
75045000	3
75050000	4
75055000	5
75060000	6
75065000	7
75070000	8
75075000	9
75080000	10
75085000	11
75090000	12
75095000	13
75100000	14
75105000	15
75110000	16
75115000	17
75120000	18
75125000	19
75130000	20
75135000	21
75140000	22
75145000	23
75150000	24
75155000	25
75160000	26
75165000	27
75170000	28
75175000	29
75180000	30
75185000	31
75190000	32
75195000	33
75200000	34
75205000	35
75210000	36
75215000	37
75220000	38
75225000	39
75230000	40
75235000	41
75240000	42
75245000	43
75250000	44
75255000	45
75260000	46
75265000	47
75270000	48
75275000	49
75280000	50
75300000	51
75310000	52
75320000	53
75325000	54
75330000	55
75335000	56
75340000	57
75345000	58
75350000	59
75355000	60
75360000	61
75365000	62
75370000	63
75375000	64
75380000	65
75385000	66
75390000	67
75395000	68
75400000	69
75405000	70
75410000	71
75415000	72
75420000	73
75425000	74
75490000	75
75495000	76
75500000	77
75505000	78
75510000	79
75515000	80
75520000	81
75525000	82
75530000	83
75535000	84
75540000	85
75545000	86
75550000	87
75555000	88
75560000	89
75565000	90
75570000	91
75575000	92
75580000	93
75585000	94
75590000	95
75595000	96
75600000	97
75605000	98
75610000	99
75615000	100
75620000	101
75625000	102
75630000	103
75635000	104
75640000	105
75645000	106
75650000	107
75655000	108
75660000	109
75665000	110
75670000	111
75675000	112
75680000	113
75685000	114
75690000	115
75695000	116
75700000	117
75705000	118
75710000	119
75715000	120
75720000	121
75725000	122
75730000	123
75735000	124
75740000	125
75745000	126
75750000	127
75755000	128
75760000	129
75765000	130
75770000	131
75775000	132
75780000	133
