102650000	0
102655000	1
102660000	2
102665000	3
102670000	4
102675000	5
102680000	6
102685000	7
102690000	8
102695000	9
102700000	10
102705000	11
102710000	12
102715000	13
102720000	14
102725000	15
102730000	16
102735000	17
102740000	18
102745000	19
102750000	20
102755000	21
102760000	22
102765000	23
102770000	24
102775000	25
102780000	26
102785000	27
102790000	28
102795000	29
102800000	30
102805000	31
102810000	32
102815000	33
102820000	34
102825000	35
102830000	36
102835000	37
102840000	38
102845000	39
102850000	40
102855000	41
102860000	42
102865000	43
102870000	44
102875000	45
102880000	46
102885000	47
102890000	48
102895000	49
102900000	50
102905000	51
102910000	52
102915000	53
102920000	54
102925000	55
102930000	56
102935000	57
102940000	58
102945000	59
102950000	60
102955000	61
102960000	62
102965000	63
102970000	64
102975000	65
102980000	66
102985000	67
102990000	68
102995000	69
103000000	70
103005000	71
103010000	72
103015000	73
103020000	74
103025000	75
103030000	76
103035000	77
103040000	78
103045000	79
103050000	80
103055000	81
103060000	82
103065000	83
103070000	84
103075000	85
103080000	86
103085000	87
103090000	88
103095000	89
103100000	90
103105000	91
103110000	92
103115000	93
103120000	94
103125000	95
103130000	96
103135000	97
103140000	98
103145000	99
103150000	100
103155000	101
103160000	102
103165000	103
103170000	104
103175000	105
103180000	106
103185000	107
103190000	108
103195000	109
103200000	110
103205000	111
103210000	112
103215000	113
103220000	114
103225000	115
