38975000	0
38980000	1
38985000	2
38990000	3
38995000	4
39000000	5
39005000	6
39010000	7
39015000	8
39020000	9
39025000	10
39030000	11
39035000	12
39040000	13
39045000	14
39050000	15
39055000	16
39060000	17
39065000	18
39070000	19
39075000	20
39080000	21
39085000	22
39090000	23
39095000	24
39100000	25
39105000	26
39110000	27
39115000	28
39120000	29
39125000	30
39130000	31
39135000	32
39140000	33
39145000	34
39150000	35
39155000	36
39160000	37
39165000	38
39170000	39
39175000	40
39180000	41
39185000	42
39190000	43
39195000	44
39200000	45
39205000	46
39210000	47
39215000	48
39220000	49
39225000	50
39230000	51
39235000	52
39240000	53
39245000	54
39250000	55
39255000	56
39260000	57
39265000	58
39270000	59
39275000	60
39280000	61
39285000	62
39290000	63
39295000	64
39300000	65
39305000	66
39310000	67
39315000	68
39320000	69
39325000	70
39330000	71
39335000	72
39340000	73
39345000	74
39350000	75
39355000	76
39360000	77
39365000	78
39370000	79
39375000	80
39380000	81
39385000	82
39390000	83
39395000	84
39400000	85
39405000	86
39410000	87
39415000	88
39420000	89
39425000	90
39430000	91
39435000	92
39440000	93
39445000	94
39450000	95
39455000	96
39460000	97
39465000	98
39470000	99
39475000	100
39480000	101
39485000	102
39490000	103
39495000	104
39500000	105
39505000	106
39510000	107
39515000	108
39520000	109
39525000	110
39530000	111
39535000	112
39540000	113
39545000	114
39550000	115
39555000	116
39560000	117
39565000	118
