38585000	0
38590000	1
38595000	2
38600000	3
38605000	4
38610000	5
38615000	6
38620000	7
38625000	8
38630000	9
38635000	10
38640000	11
38645000	12
38650000	13
38655000	14
38660000	15
38665000	16
38670000	17
38675000	18
38680000	19
38685000	20
38690000	21
38695000	22
38700000	23
38705000	24
38710000	25
38715000	26
38720000	27
38725000	28
38730000	29
38735000	30
38740000	31
38745000	32
38750000	33
38755000	34
38760000	35
38765000	36
38770000	37
38775000	38
38780000	39
38785000	40
38790000	41
38795000	42
38800000	43
38805000	44
38810000	45
38815000	46
38820000	47
38825000	48
38830000	49
38835000	50
38840000	51
38845000	52
38850000	53
38855000	54
38860000	55
38865000	56
38870000	57
38875000	58
38880000	59
38885000	60
38890000	61
38895000	62
38900000	63
38905000	64
38910000	65
38915000	66
38920000	67
38925000	68
38930000	69
38935000	70
38940000	71
38945000	72
38950000	73
38955000	74
38960000	75
38965000	76
38970000	77
38975000	78
38980000	79
38985000	80
38990000	81
38995000	82
39000000	83
39005000	84
39010000	85
39015000	86
39020000	87
39025000	88
39030000	89
39035000	90
39040000	91
39045000	92
39050000	93
39055000	94
39060000	95
39065000	96
39070000	97
39075000	98
39080000	99
39085000	100
39090000	101
39095000	102
39100000	103
39105000	104
