197350000	0
197355000	1
197360000	2
197365000	3
197370000	4
197375000	5
197380000	6
197385000	7
197390000	8
197395000	9
197400000	10
197405000	11
197410000	12
197415000	13
197420000	14
197425000	15
197430000	16
197435000	17
197440000	18
197445000	19
197450000	20
197455000	21
197460000	22
197465000	23
197470000	24
197475000	25
197480000	26
197485000	27
197490000	28
197495000	29
197500000	30
197505000	31
197510000	32
197515000	33
197520000	34
197525000	35
197530000	36
197535000	37
197540000	38
197545000	39
197550000	40
197555000	41
197560000	42
197565000	43
197570000	44
197575000	45
197580000	46
197585000	47
197590000	48
197595000	49
197600000	50
197605000	51
197610000	52
197615000	53
197620000	54
197625000	55
197630000	56
197635000	57
197640000	58
197645000	59
197650000	60
197655000	61
